full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target
5 matkul tersusah selama kuliah: 1. ekonomi politik pembangunan (gatau lg lah susah??? bgt???? anjir??) 2. politik global AS (aduh susah dah gue melajarin politik sana mana belajar tiap periode &amp; sejarahnya??? fak) 3-5. ekonomi politik pembangunan SOALNYA EMG SESUSAH ITU,1.78789045399363E+018,2024-05-07 17:01:16+00:00,terpilwon,1.42334186629289E+018,in,20 | she/her,0,0,0,0,https://x.com/terpilwon/status/1787890453993636296,,0,terpilwon,
Gue percaya gak ada satu pun orang di lingkaran politik yg bener² peduli sama isu pbw di masa lalu. kalau diliat dari riwayat mereka berpolitik. semuanya ada hubungan sama pbw. dan semuanya pernah ada di pihak pbw.,1.78791533460915E+018,2024-05-07 18:40:08+00:00,myjjaksarang,2899073533,in,novel only! 🚫 NO RPS❌ ,0,1,0,1,https://x.com/myjjaksarang/status/1787915334609158621,,0,myjjaksarang,
@convomf Bales aja kontribusi lu ke Indonesia juga udah sampe mana? Udah bisa ngebantu apa? Mau gue share Palestina Politik Sosial itu urusan gue. Dan emangnya gue mau pacaran sama lu? abis itu terus bikin share ttg Palestina biar kebakar.,1.78800001479675E+018,2024-05-08 00:16:37+00:00,mymoonisvenus,1.27969207245526E+018,in,,0,0,4,110,https://x.com/mymoonisvenus/status/1788000014796751012,convomf,1,mymoonisvenus,convomf
Dirut gue keren banget njir. Baru sekarang liat beliau ngobrol panjang lebar gak cuma sambutan dll. Terlepas jabatan dirut di bumn adalah jabatan politik tapi beliau emang keliatan banget isinya. ,1.78803032528271E+018,2024-05-08 02:17:04+00:00,undur_diri_,1.78129883699413E+018,in,"Kota Surabaya, Jawa Timur",0,0,0,1,https://x.com/undur_diri_/status/1788030325282713738,,0,undur_diri_,
Apakah gue punya modal buat terjun ke dunia politik di era sekarang? Asli muak banget sama kondisi yang ada.,1.78805297520388E+018,2024-05-08 03:47:04+00:00,rdzkday,81347453,in,,0,1,0,0,https://x.com/rdzkday/status/1788052975203881198,,0,rdzkday,
Jujur iya timnas jd ladang politik.... Gue gajadi dukung lu nyapres deh hir 2029,1.78806270855185E+018,2024-05-08 04:25:44+00:00,mangbolehbegitu,1.62974609798293E+018,in,2,0,1,0,0,https://x.com/mangbolehbegitu/status/1788062708551856446,,0,mangbolehbegitu,
gue bisa paham challenge-nya kalau kita mau saklek soal verifikasi klub secara jangka panjang seperti 100 Year Plan-nya Jepang di sini mentoknya dimana. Ya pasti elit politik lokal yang pegang klub &amp; asprov bakal mencak-mencak ngga terima. Apalagi ide privatisasi klubnya.,1.78807735842948E+018,2024-05-08 05:23:57+00:00,catsandkatzen,40649595,in,"Jakarta Capital Region, Indone",0,1,0,0,https://x.com/catsandkatzen/status/1788077358429487118,,0,catsandkatzen,
gue baru sadar belakangan gw nelfon nayas mulu sampe 3jam anjrit bahas wilmon bahas sejarah bahas mimpi gw bahas politik need that rimbun session ASAP,1.78810806425378E+018,2024-05-08 07:25:58+00:00,apieceoffeeling,1.11876776765661E+018,in,,0,1,0,0,https://x.com/apieceoffeeling/status/1788108064253780024,,0,apieceoffeeling,
Uts Ekonomi Politik Internasional LUAR BIASA MANTAP MASYAALLAH ALLAHUAKBAR INI JAWABAN ATAU APA PANJANG BNGT PANJANG TANGAN GUE MAU COPOT TOLONG,1.78811480907625E+018,2024-05-08 07:52:46+00:00,sTyLee119,1.59573397411425E+018,in,lof u,0,0,0,1,https://x.com/sTyLee119/status/1788114809076257166,,0,sTyLee119,
Ternyata akun gue cukup bebal selama ini jarang nyautin personal yg hate speech atau apa kecuali case2 politik berita2 gak jelas. I don't have that much energy actually kecuali udah di ubun2 keselnya.,1.78815601164126E+018,2024-05-08 10:36:30+00:00,moonkive22,122000059,in,,0,0,0,1,https://x.com/moonkive22/status/1788156011641266533,,0,moonkive22,
Ceritanya bermula dari pertemuan Kabul dan Pak Tarya. Yang awalnya mereka cuma mancing bareng di sungai lama-lama bahasan mereka nyerempet ke arah politik. Dan walau di awal gue bilang konfliknya ringan tapi ya secara tersirat menceritakan juga tentang pembangunan &gt;&gt;,1.78815779484955E+018,2024-05-08 10:43:35+00:00,lesearafirm,1.21328612427935E+018,in,"23, INFJ, he/him minor gak dni",0,1,0,0,https://x.com/lesearafirm/status/1788157794849550415,,0,lesearafirm,
Pls gaga jangan sampe jadi buzzer politik lagi gue males ,1.7881611877353E+018,2024-05-08 10:57:04+00:00,xxenaanexx,1.13016894246966E+018,in,,0,0,0,1,https://x.com/xxenaanexx/status/1788161187735302501,,0,xxenaanexx,
Etos punk-rock gue belajar dari beliau Politik skena gue juga belajar dari beliau Menjadi kritis ke skena gw juga belajar dari beliau Referensi musik gue juga banyak ngulik dari beliau R.I.P panutan... #SteveAlbini https://t.co/JwfAKoSEto,1.78825729168027E+018,2024-05-08 17:18:57+00:00,DedeATR,1.09736806225525E+018,in,"DKI Jakarta, Indonesia",2,2,2,14,https://x.com/DedeATR/status/1788257291680276826,,0,DedeATR,
Seketika gue inget kalimat Alvin ke gue sekitar 2 tahun lalu ketika mau coba bikin gerakan politik gitu. Katanya menyoal politik gue ini terlalu ideal gabanyak yg bisa diajak bareng. Terjawab krn hari ini akhirnya gue menjauh dr pergumulan politik. Setidakny politik praktis,1.78826620981071E+018,2024-05-08 17:54:23+00:00,mukhtara_rama,1.43094627398146E+018,in,,0,0,0,2,https://x.com/mukhtara_rama/status/1788266209810719077,,0,mukhtara_rama,
Ayah: Ekonomi Umi: Keperawatan Gue: Politik Istri: Bahasa Arab Adek 1: Keuangan Islam Adek 2: Pendidikan Khusus,1.7884118994761E+018,2024-05-09 03:33:18+00:00,fadjarkim_,285891093,in,,2,0,0,1,https://x.com/fadjarkim_/status/1788411899476107737,,0,fadjarkim_,
Men gue pengen balik Indo tapi beneran gue udah gasuka sama kondisi Indo all those fucked up politik bikin gue pengen stay di luar tapi gue juga kangen sama Indo,1.78842012351218E+018,2024-05-09 04:05:59+00:00,Majourns,8.4163540727187E+017,in,,0,1,0,0,https://x.com/Majourns/status/1788420123512189205,,0,Majourns,
@Nhan4Oposite201 @TiurWahyuni @GM_Warrios @PartaiDemokrat @PartaiPKS Haaaa... Udah gue jelaskan juga masih ga nalar. Oposisi itu pembodohan oleh elit politik politikus busuk akademisi dll. Mereka membodohi rakyat. Dan gue gunakan itu karena selama ini ist,1.78844573257345E+018,2024-05-09 05:47:45+00:00,BatuKepla,1.32661202317459E+018,in,,0,2,0,0,https://x.com/BatuKepla/status/1788445732573454803,"Nhan4Oposite201,TiurWahyuni,GM_Warrios,PartaiDemokrat,PartaiPKS",5,BatuKepla,Nhan4Oposite201
Di lingkungan gue yang silent majority alias buta politik karena mereka kebanyakan kemakan black campaign seh ‍↕️,1.78860295082857E+018,2024-05-09 16:12:28+00:00,Itsaisyahsites,1.16778979181278E+018,in,🇲🇨,0,0,0,0,https://x.com/Itsaisyahsites/status/1788602950828577015,,0,Itsaisyahsites,
Tebakan sufi bener gue jawab yg hint nya bahas politik trs bagian eksternal pas nyebut club nya. Langsung gue sebut gue tau nih dia anak labsky anak fh kan salah satu cricle nya ada di filsafat ig nya ini kan ? (sambil kasih unjuk) . Gue follow dia tapi dari second sih,1.78863986404664E+018,2024-05-09 18:39:09+00:00,macantutulijo,1.67809123437893E+018,in,,0,0,0,0,https://x.com/macantutulijo/status/1788639864046641596,,0,macantutulijo,
Gue belakangan lg compare karir politik Anies sama karir korporat gue: apakah kemajuan atau bukan bila lo kembali ke level yg udh lu selesaikan masa jabatannya karena demand dari rakyat tinggi bgt? In corporate terms lu balik ke mid-senior krn mantan bos lu begging lu balik.,1.78870723531046E+018,2024-05-09 23:06:52+00:00,noirediane,1.74080914238067E+018,in,,0,2,0,7,https://x.com/noirediane/status/1788707235310469241,,0,noirediane,
In conclusion gue rasa dng kacamata kuda gue kalo Anies balik ke Jakarta jatohnya ya mungkin gabakal melepas label oportunis dia tp ya mayan melepas label ambisius dia kali ya? Again gue gayakin karir politik sm korporat akan apple-to-apple.,1.7887079742211E+018,2024-05-09 23:09:48+00:00,noirediane,1.74080914238067E+018,in,,0,1,0,1,https://x.com/noirediane/status/1788707974221107632,,0,noirediane,
tbh gue lebih suka ngikuti politik amerika dari pada indonesia Karena politik indonesia itu kalian tau sendiri kebanyakan buzzer.,1.78872009657332E+018,2024-05-09 23:57:58+00:00,untitle29_,8.14271585083195E+017,in,"New Jersey, USA",0,0,0,0,https://x.com/untitle29_/status/1788720096573325462,,0,untitle29_,
16% berisik loe drun. Loe dongok makanya gak paham yg gue cuitkan. Romo Magnis itu bisa bicara vokal hingga menghina presiden Jokowi dgn menyebut seperti mafia menceburkan diri ke kolam politik praktis jadi satu kolam sama PDIP. Tapi dia diam ketika ada umatnya yg dianiaya.,1.78874372355327E+018,2024-05-10 01:31:51+00:00,Rocky_Antonie,1.69650744203593E+018,in,"Los Angeles, CA",0,3,1,3,https://x.com/Rocky_Antonie/status/1788743723553275970,,0,Rocky_Antonie,
gue pgn ngeluarin semua file yg isinya ilustrasi politik pas lagi pemilu cmn gue msh takut ilang aja,1.7887479011178E+018,2024-05-10 01:48:27+00:00,omouricee,1.11553718581242E+018,in,Art Studio Corner,0,2,0,0,https://x.com/omouricee/status/1788747901117804886,,0,omouricee,
Ko lucu bgt si temen gue pengen banten lepas dari dinasti politik tapi mati-matian belain gibran komedi pagipagi,1.78875610760917E+018,2024-05-10 02:21:04+00:00,xoloveeolla,1.64542767738454E+018,in,GG4EVA,0,0,0,0,https://x.com/xoloveeolla/status/1788756107609178575,,0,xoloveeolla,
@andre_rosiade Bs gak pejabat yg gada urusan sm pssi diem aja jangan bertingkah lo punya wewenang support sewajarnya ini mah numpang pansos buat kepentingan politik. Muak bgt gue liatnya.,1.78875622532227E+018,2024-05-10 02:21:32+00:00,manobiaaa,1.06491003804348E+018,in,,0,0,0,0,https://x.com/manobiaaa/status/1788756225322274951,andre_rosiade,1,manobiaaa,andre_rosiade
Yang bilang andre nikahin anaknya bukan karena politik tuh heeeem banget gue dengernya. Anaknya dikenalin emang bukan sama bapaknya tapi pas ada peluang ya bapaknya langsung maju buat secure secepatnya sebelum pemilu,1.78876987518976E+018,2024-05-10 03:15:46+00:00,vitaae,84593840,in,Indonesia,0,0,0,0,https://x.com/vitaae/status/1788769875189768432,,0,vitaae,
wkwk gue jadi anggota pasif setelah lepas jabatan males nyentuh politik ga guna di organisasi itu makin blunder ternyata mau sindir apapun gue ga mau balik ke sekretariat itu,1.78877566974239E+018,2024-05-10 03:38:48+00:00,maoyane_shi,1.7870179613935E+018,in,dimana-mana hatiku senang,0,0,0,0,https://x.com/maoyane_shi/status/1788775669742391307,,0,maoyane_shi,
gue sih gamau ya anak2 dari sini bakal dijadiin pion politik and even worse bagian penggerak monetary support for a genocide ,1.78878707901683E+018,2024-05-10 04:24:08+00:00,onefourhan,2406080886,in,she/her || 22,0,0,6,11,https://x.com/onefourhan/status/1788787079016837362,,0,onefourhan,
GUE SIH SKEPTIS ! Koalisi besar partai politik yang akan dibangun Prabowo apakah demi pembangunan dan kesejahteraan Indonesia yang lebih baik ? Gue sih skeptis yaa ! https://t.co/dRk56Er55O,1.78879172884319E+018,2024-05-10 04:42:36+00:00,siregar_najeges,1052339653,in,Indonesia🇮🇩,1,0,6,14,https://x.com/siregar_najeges/status/1788791728843198971,,0,siregar_najeges,
gue kepo wartawan kalo ngeliput dy tuh ketawa getir karena dy satu2nya tokoh politik yg nggak serius atau ketawa getir karena fuck my life and the entire nation kita semua rusak ghes sebat sebit lesgow,1.78879583327999E+018,2024-05-10 04:58:55+00:00,arribaesque,1.75580122057134E+018,in,Z BAR,0,0,0,1,https://x.com/arribaesque/status/1788795833279991845,,0,arribaesque,
GUE SIH SKEPTIS ! Koalisi besar partai politik yang akan dibangun pemerintahan @prabowo. Apakah demi pembangunan dan kesejahteraan Indonesia yang lebih baik ? Gue Sih Skeptis ! *#ngobrol #masalah #Politik #sarana #belajar #genz #kamujaditahu #pewartadigitalnusantara https://t.co/YvZaNaS26e,1.78880680288233E+018,2024-05-10 05:42:30+00:00,NyataNyataKerja,1.51263735992949E+018,in,"DKI Jakarta, Indonesia",0,0,3,4,https://x.com/NyataNyataKerja/status/1788806802882330830,prabowo,1,NyataNyataKerja,prabowo
gue sebenernya ga terima sama kalimat itu pilihan masing masing buat boikot karna ini bukan soal masalah politik dua negara it's not just soal artis problematik but this is about GENOCIDE and its supporters. jadi kalau lo stays ga terima dan ngatain stays yang boikot maksa ,1.78882474600167E+018,2024-05-10 06:53:48+00:00,Eustheria,8.59156428493209E+017,in,SHE/THEY.  RANT.  MDNI.,1,1,8,25,https://x.com/Eustheria/status/1788824746001670556,,0,Eustheria,
In another universe pacar gue fyp nya catur politik. Sekarang jadi random gak jelas grgr gue.. Malah fyp gue yg banyak cewek joged kadang gue share link ke dia soalnya.. Ya... BABE LOOK AT THIS PRETTY GIRL and he always said that i'm the prettiest,1.78883348505212E+018,2024-05-10 07:28:32+00:00,eisakiwir,1.78759726312214E+018,in,,0,0,0,0,https://x.com/eisakiwir/status/1788833485052121383,,0,eisakiwir,
asn seharusnya dikasih kebebasan dalam beropini terkait politik soalnya asn selalu jadi korban para pejabut pejabut yang ego politiknya tinggi. mangkanya gue selalu heran dengan kebijakan asn harus netral .,1.78884937831848E+018,2024-05-10 08:31:41+00:00,rmrdjsn,1.57910715190542E+018,in,,0,0,0,2,https://x.com/rmrdjsn/status/1788849378318483545,,0,rmrdjsn,
Yg kayak gini nih gue jadi males dukung Team Nas RI... Semua orang Politik ikut ngdompleng ... Biarkan mereka para atlit bekerja orang2 politikbdiam aja...,1.78885913012564E+018,2024-05-10 09:10:26+00:00,rw_27,414862951,in,,0,0,0,0,https://x.com/rw_27/status/1788859130125644043,,0,rw_27,
Selama timnas masi dipake buat tunggangan BAPAK2 KATRO begini buat politik Mudah2an gausah menang apa2 sekalian lah For greater good,1.78886662658429E+018,2024-05-10 09:40:13+00:00,edwinsdjah,226137479,in,Front Line,0,0,0,0,https://x.com/edwinsdjah/status/1788866626584293396,,0,edwinsdjah,
Tahu ga makna politik itu cair politik itu dinamis ya politik suka suka gue. Elu jgn ganggu dah klo ga mau diajak kerjasama. Gue bisa lakuin apa aja. Ucapan politik itu cair dan dinamis adalah politik suka suka gue. Mau ape Lo,1.78886779414427E+018,2024-05-10 09:44:52+00:00,brahmanta_70,1.72032785924252E+018,in,,0,0,1,1,https://x.com/brahmanta_70/status/1788867794144272409,,0,brahmanta_70,
Jujur bgt gue kurang ngerti sama politik luar negeri jir....,1.78888234686501E+018,2024-05-10 10:42:41+00:00,Zafiraaazz,1.44489069836115E+018,in,,0,0,0,0,https://x.com/Zafiraaazz/status/1788882346865017314,,0,Zafiraaazz,
@pmanlixious Bersyukur punya tetangga yg mind their business ada sih di depan yg berisik buat acara agama rutin gitu (dan politik) itu pun izin dulu gue kasih izin teras rumah buat parking dan sound mrk ,1.78901787760724E+018,2024-05-10 19:41:15+00:00,ris_staydmn,7.70280747592585E+017,in,Belong Swamp,0,0,0,0,https://x.com/ris_staydmn/status/1789017877607248076,pmanlixious,1,ris_staydmn,pmanlixious
Tadi malem ditanya satpam kuliah apa. Kl gue jawab filsafat sudah pasti dia akan nanya pertanyaan template lanjutan maka gue ngasal aja bohong tapi jangan yang terlalu jauh alhasil gue bilang ilmu politik ,1.7890587800614E+018,2024-05-10 22:23:46+00:00,raiiscrispy,1.17052326138324E+018,in,Surga Firdaus,0,2,0,4,https://x.com/raiiscrispy/status/1789058780061405596,,0,raiiscrispy,
@ArdieSuhardi321 Nepo Baby Anak haram konstitusi Politik dinasti Atau apapun julukan semua orang ke gue emang ngaruh..? Klo gak suka bikin saja negara sendiri ini negara bapak ku tau..!,1.78905888126128E+018,2024-05-10 22:24:11+00:00,abuhafidz09,8.41686184124334E+017,in,,0,0,1,6,https://x.com/abuhafidz09/status/1789058881261285445,ArdieSuhardi321,1,abuhafidz09,ArdieSuhardi321
GUE SIH SKEPTIS ! #ngobrol #masalah #Politik #sarana #belajar #genz #kamujaditahu #PewartaDigitalNusantara https://t.co/leZx5aGroV,1.78907135658134E+018,2024-05-10 23:13:45+00:00,AriSaptono,371999460,in,Jakarta-Indonesia,0,0,0,1,https://x.com/AriSaptono/status/1789071356581347503,,0,AriSaptono,
Gue lagi asik-asik dan terharu baca tiba-tiba di tengah berbagai kesibukan politik dan pemerintahan gue langsung HAH gitu trs pas baca username.... oh.... pantes....,1.78914550304287E+018,2024-05-11 04:08:23+00:00,reveriotes,1.39814038579324E+018,in,@tavcenda 💢 Public Rant,0,1,0,0,https://x.com/reveriotes/status/1789145503042871445,,0,reveriotes,
 Kalau politik semua mungkin-mungkin saja. Tapi kalau gue nggak yakin katanya. https://t.co/gc6Bhx9GIi,1.78915240420384E+018,2024-05-11 04:35:48+00:00,TotalPolitikCom,1.23471748917236E+018,in,Indonesia,0,1,0,0,https://x.com/TotalPolitikCom/status/1789152404203843945,,0,TotalPolitikCom,
baru 15 februari kemaren ribut ama dia perkara fanacc gaboleh bahas politik wkwkwk gue udah di block ama dia jadi gue kepoin pake akun lain gue di doxxing abis abisann https://t.co/K4L1bFQN9C,1.78915949595396E+018,2024-05-11 05:03:59+00:00,godvlessu,265809326,in,jaxel,3,0,0,0,https://x.com/godvlessu/status/1789159495953965057,,0,godvlessu,
Kalo travelling overseas biasanya yg gue cari museum supaya tau sejarah culturenya. Harusnya museum di daerah2 di Indonesia dibikin sebagus ini. Ini menarik bgt museumnya cerita sejarah musik + campur tangan politik di sejarah musik Indonesia. @lokananta_musik https://t.co/2myuY5qw9p,1.78918338143314E+018,2024-05-11 06:38:54+00:00,uda_rifan,1.66634446601652E+018,in,Indonesia,0,1,0,1,https://x.com/uda_rifan/status/1789183381433143424,lokananta_musik,1,uda_rifan,lokananta_musik
@phyxxn Setelah gue telusuri tweet2 lu gaada yg masuk ke for you tl gue mungkin kalah algoritmanya...? Isi tl gue mostly Palestine politik berita alter() kucing. Taylor kelelep kayanya tp kalau di tl following tweet2 lu ada. Tp gue hampir gak pernah buka ,1.78924174638123E+018,2024-05-11 10:30:49+00:00,AzmiMaulidino,1.5151689491511E+018,in,"Bogor, Jawa Barat",0,1,0,0,https://x.com/AzmiMaulidino/status/1789241746381238559,phyxxn,1,AzmiMaulidino,phyxxn
Berasa tua banget ya? Wkwk ga juga sih. Bapak gue itu demen politik dan sejarah. Dulu tuh menteri2 dibawah ini ada poster2 nya (dijualin) nah bapak kadang suka ngajarin buat ngapalin nama2 mereka dan tugas nya. ,1.78925876309599E+018,2024-05-11 11:38:26+00:00,mamihnyaupi,1.46783744069396E+018,in,,0,2,0,9,https://x.com/mamihnyaupi/status/1789258763095998903,,0,mamihnyaupi,
Prabowo Presiden. Anak Jokowi Wakilnya. Politik Indonesia lagi lucu. Rakyat Indonesia lagi butuh untuk menertawakan keadaan. Tapi rakyat takut diculik. Jadi biar gue aja. Tur Standup keliling dunia. Membahas politik Indonesia. Dijamin tanpa MENS REA Stand-Up Comedy Special ke https://t.co/HugdfNkQfU,1.78927994882324E+018,2024-05-11 13:02:37+00:00,pandji,14305560,in,Indonesia,90,68,147,487,https://x.com/pandji/status/1789279948823245047,,0,pandji,
gue marah banget orang amal berbuat baik aja disangkut pautin sama politik. heran bener2 heran gabisa bgt liat sesuatu yg tulus pake hati,1.7892858342206E+018,2024-05-11 13:26:00+00:00,pucukyy,9.65281772681359E+017,in,,0,0,0,0,https://x.com/pucukyy/status/1789285834220601715,,0,pucukyy,
